2.74	0.337	0.103	1.90935	0	1.17513	2.71245	0	-4.40717	0	0	0	
2.75	0.337	0.103	1.93596	0	1.13076	2.60933	0	-4.4674	0	0	0	
2.76	0.337	0.103	1.96153	0	1.0858	2.50491	0	-4.5252	0	0	0	
2.77	0.337	0.103	1.98605	0	1.04027	2.39924	0	-4.58055	0	0	0	
2.78	0.337	0.103	2.00951	0	0.9942	2.29237	0	-4.63342	0	0	0	
2.79	0.337	0.103	2.03189	0	0.947614	2.18438	0	-4.68379	0	0	0	
2.8	0.337	0.103	2.05319	0	0.900537	2.07531	0	-4.73163	0	0	0	
2.81	0.337	0.103	2.07339	0	0.852994	1.96522	0	-4.77692	0	0	0	
2.82	0.337	0.103	2.09249	0	0.805011	1.85418	0	-4.81964	0	0	0	
2.83	0.337	0.103	2.11047	0	0.756614	1.74225	0	-4.85976	0	0	0	
2.84	0.337	0.103	2.12733	0	0.707829	1.62948	0	-4.89729	0	0	0	
2.85	0.337	0.103	2.14306	0	0.658682	1.51594	0	-4.93218	0	0	0	
2.86	0.337	0.103	2.15765	0	0.609199	1.40168	0	-4.96444	0	0	0	
2.87	0.337	0.103	2.17109	0	0.559406	1.28677	0	-4.99405	0	0	0	
2.88	0.337	0.103	2.18338	0	0.509331	1.17128	0	-5.02099	0	0	0	
2.89	0.337	0.103	2.19451	0	0.459	1.05526	0	-5.04526	0	0	0	
2.9	0.337	0.103	2.20448	0	0.408439	0.938767	0	-5.06684	0	0	0	
2.91	0.337	0.103	2.21329	0	0.357676	0.821876	0	-5.08573	0	0	0	
2.92	0.337	0.103	2.22092	0	0.306738	0.704643	0	-5.10192	0	0	0	
2.93	0.337	0.103	2.22738	0	0.255651	0.587131	0	-5.11541	0	0	0	
2.94	0.337	0.103	2.23266	0	0.204443	0.469402	0	-5.12619	0	0	0	
2.95	0.337	0.103	2.23676	0	0.153141	0.351519	0	-5.13426	0	0	0	
2.96	0.337	0.103	2.23969	0	0.101771	0.233544	0	-5.13962	0	0	0	
2.97	0.337	0.103	2.24143	0	0.0503619	0.11554	0	-5.14228	0	0	0	
2.98	0.337	0.103	2.242	0	-0.00106057	-0.00243251	0	-5.14222	0	0	0	
2.99	0.337	0.103	2.24139	0	-0.052469	-0.12031	0	-5.13946	0	0	0	
3	0.337	0.103	2.23959	0	-0.103836	-0.238032	0	-5.134	0	0	0	
3.01	0.337	0.103	2.23663	0	-0.155136	-0.355536	0	-5.12585	0	0	0	
3.02	0.337	0.103	2.23248	0	-0.20634	-0.472761	0	-5.11502	0	0	0	
3.03	0.337	0.103	2.22717	0	-0.257422	-0.589646	0	-5.10151	0	0	0	
3.04	0.337	0.103	2.22069	0	-0.308357	-0.706129	0	-5.08533	0	0	0	
3.05	0.337	0.103	2.21305	0	-0.359116	-0.822151	0	-5.06651	0	0	0	
3.06	0.337	0.103	2.20425	0	-0.409674	-0.937651	0	-5.04504	0	0	0	
3.07	0.337	0.103	2.1943	0	-0.460003	-1.05257	0	-5.02095	0	0	0	
3.08	0.337	0.103	2.1832	0	-0.510079	-1.16685	0	-4.99425	0	0	0	
3.09	0.337	0.103	2.17097	0	-0.559875	-1.28042	0	-4.96496	0	0	0	
3.1	0.337	0.103	2.1576	0	-0.609366	-1.39324	0	-4.9331	0	0	0	
3.11	0.337	0.103	2.14311	0	-0.658525	-1.50524	0	-4.89868	0	0	0	
3.12	0.337	0.103	2.1275	0	-0.707327	-1.61637	0	-4.86173	0	0	0	
